areatype,date,name,code,newCasesByPublishDate,cumCasesByPublishDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,cumCasesBySpecimenDate,newPillarOneTestsByPublishDate,cumPillarOneTestsByPublishDate,newPillarTwoTestsByPublishDate,cumPillarTwoTestsByPublishDate,newPillarThreeTestsByPublishDate,cumPillarThreeTestsByPublishDate,newPillarFourTestsByPublishDate,cumPillarFourTestsByPublishDate,newAdmissions,cumAdmissions,cumTestsByPublishDate,newTestsByPublishDate,covidOccupiedMVBeds,hospitalCases,plannedCapacityByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
overview,2021-02-14,United Kingdom,K02000001,10972.0,4038078.0,6149.7,8994.0,4125272.0,53954.0,18712237.0,319530.0,56201457.0,439.0,2021486.0,28302.0,5592750.0,1538.0,428321.0,82527930.0,402225.0,2851.0,21055.0,894641.0,258.0,117166.0,174.7,496.0,119784.0,178.6
overview,2021-02-15,United Kingdom,K02000001,9765.0,4047843.0,6171.6,14736.0,4140008.0,79119.0,18788844.0,352082.0,56579585.0,1859.0,2023345.0,26584.0,5619334.0,1503.0,429824.0,83011108.0,459644.0,2805.0,20995.0,901447.0,230.0,117396.0,175.0,518.0,120302.0,179.3
overview,2021-02-16,United Kingdom,K02000001,10625.0,4058468.0,6190.9,12941.0,4152949.0,97222.0,18891184.0,369040.0,56968093.0,2683.0,2026028.0,23179.0,5642513.0,1495.0,431319.0,83527818.0,492124.0,2708.0,20216.0,908338.0,799.0,118195.0,176.2,447.0,120749.0,180.0
overview,2021-02-17,United Kingdom,K02000001,12718.0,4071185.0,6208.7,11942.0,4164891.0,95596.0,18986779.0,450756.0,57434678.0,2490.0,2027762.0,33368.0,5675881.0,1411.0,432730.0,84125100.0,582210.0,2614.0,19450.0,910805.0,738.0,118933.0,177.3,431.0,121180.0,180.6
overview,2021-02-18,United Kingdom,K02000001,12057.0,4083242.0,6226.3,11794.0,4176685.0,81500.0,19068278.0,449301.0,57904143.0,3019.0,2030781.0,31304.0,5707185.0,1339.0,434069.0,84710387.0,565124.0,2535.0,18523.0,910013.0,454.0,119387.0,178.0,418.0,121598.0,181.3
overview,2021-02-19,United Kingdom,K02000001,12027.0,4095269.0,6242.3,10728.0,4187413.0,79716.0,19147992.0,416580.0,58338570.0,2100.0,2032881.0,26091.0,5733276.0,1272.0,435341.0,85252719.0,524487.0,2469.0,17861.0,909229.0,533.0,119920.0,178.8,382.0,121980.0,181.8
overview,2021-02-20,United Kingdom,K02000001,10406.0,4105675.0,6254.7,8312.0,4195725.0,75205.0,19223197.0,309069.0,58657271.0,846.0,2033727.0,23954.0,5757230.0,1091.0,436432.0,85671425.0,409074.0,2358.0,17043.0,904711.0,445.0,120365.0,179.4,353.0,122333.0,182.4
overview,2021-02-21,United Kingdom,K02000001,9834.0,4115509.0,6266.8,8098.0,4203823.0,60522.0,19283719.0,507019.0,59173500.0,454.0,2034181.0,23133.0,5780767.0,1157.0,437589.0,86272167.0,591128.0,2329.0,16858.0,863493.0,215.0,120580.0,179.8,326.0,122659.0,182.9
overview,2021-02-22,United Kingdom,K02000001,10641.0,4126150.0,6284.1,11656.0,4215479.0,75839.0,19359558.0,577597.0,59786649.0,2114.0,2036295.0,17273.0,5798040.0,1120.0,438709.0,86980542.0,672823.0,2273.0,16856.0,903299.0,178.0,120757.0,180.0,282.0,122941.0,183.3
overview,2021-02-23,United Kingdom,K02000001,8489.0,4134639.0,6298.7,9762.0,4225241.0,94988.0,19454544.0,484459.0,60298933.0,2270.0,2038565.0,15528.0,5829546.0,1120.0,439829.0,87621588.0,597245.0,2149.0,16116.0,903420.0,548.0,121305.0,180.8,289.0,123230.0,183.7
overview,2021-02-24,United Kingdom,K02000001,9938.0,4144577.0,6311.9,8846.0,4234087.0,96556.0,19551100.0,621507.0,60940920.0,2236.0,2042525.0,22958.0,5852504.0,1022.0,440851.0,88387049.0,743257.0,2118.0,15535.0,903702.0,442.0,121747.0,181.5,275.0,123505.0,184.1
overview,2021-02-25,United Kingdom,K02000001,9985.0,4154562.0,6323.8,8025.0,4242112.0,83691.0,19639063.0,632521.0,61609259.0,3678.0,2046203.0,15516.0,5868020.0,971.0,441822.0,89162545.0,735406.0,2047.0,14850.0,900724.0,323.0,122070.0,182.0,260.0,123765.0,184.5
overview,2021-02-26,United Kingdom,K02000001,8523.0,4163085.0,6334.0,6783.0,4248895.0,80864.0,19719927.0,508327.0,62142504.0,2112.0,2048315.0,16437.0,5884457.0,864.0,442686.0,89795203.0,607740.0,1971.0,14078.0,898224.0,345.0,122415.0,182.5,228.0,123993.0,184.8
overview,2021-02-27,United Kingdom,K02000001,7434.0,4170519.0,6341.3,4949.0,4253844.0,72841.0,19792768.0,294875.0,62449256.0,1025.0,2049340.0,16248.0,5900705.0,742.0,443428.0,90192069.0,384989.0,1903.0,13270.0,871152.0,290.0,122705.0,182.9,230.0,124223.0,185.2
overview,2021-02-28,United Kingdom,K02000001,6035.0,4176554.0,6348.6,4873.0,4258717.0,57753.0,19860333.0,453191.0,62912317.0,469.0,2049809.0,15751.0,5916737.0,771.0,444199.0,90739196.0,527164.0,1783.0,12789.0,870136.0,144.0,122849.0,183.1,212.0,124435.0,185.5
overview,2021-03-01,United Kingdom,K02000001,5455.0,4182009.0,6359.3,7193.0,4265910.0,72446.0,19932778.0,643332.0,63595387.0,1488.0,2051297.0,12372.0,5941229.0,825.0,445024.0,91520691.0,729638.0,1806.0,12895.0,871750.0,104.0,122953.0,183.3,224.0,124659.0,185.8
overview,2021-03-02,United Kingdom,K02000001,6391.0,4188400.0,6369.6,6919.0,4272829.0,95607.0,20045332.0,566928.0,64199706.0,2200.0,2054011.0,13101.0,5954330.0,835.0,445859.0,92253379.0,677836.0,1709.0,12140.0,871426.0,343.0,123296.0,183.8,184.0,124843.0,186.1
overview,2021-03-03,United Kingdom,K02000001,6385.0,4194785.0,6378.8,6172.0,4279001.0,99065.0,20144393.0,745096.0,64973689.0,2394.0,2056405.0,19497.0,5973827.0,713.0,446572.0,93148314.0,866052.0,1647.0,11524.0,874426.0,315.0,123783.0,184.5,147.0,124990.0,186.3
overview,2021-03-04,United Kingdom,K02000001,6573.0,4201358.0,6387.7,5937.0,4284938.0,82292.0,20226684.0,892222.0,65919141.0,2635.0,2059040.0,18337.0,5992164.0,706.0,447278.0,94197029.0,995486.0,1589.0,10934.0,875226.0,242.0,124025.0,184.9,154.0,125144.0,186.6
