areatype,date,name,code,newCasesByPublishDate,cumCasesByPublishDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,cumCasesBySpecimenDate,newPillarOneTestsByPublishDate,cumPillarOneTestsByPublishDate,newPillarTwoTestsByPublishDate,cumPillarTwoTestsByPublishDate,newPillarThreeTestsByPublishDate,cumPillarThreeTestsByPublishDate,newAdmissions,cumAdmissions,cumAdmissionsByAge,cumTestsByPublishDate,newTestsByPublishDate,covidOccupiedMVBeds,hospitalCases,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
nation,2021-04-25,England,E92000001,1401.0,3848742.0,6809.7,1775.0,3850915.0,59818.0,20220182.0,1353908.0,111128399.0,499.0,2158685.0,107.0,397390.0,"[{'age': '18_to_64', 'rate': 413.6, 'value': 140592}, {'age': '6_to_17', 'rate': 33.9, 'value': 2766}, {'age': '0_to_5', 'rate': 71.5, 'value': 2809}, {'age': '85+', 'rate': 5907.6, 'value': 83085}, {'age': '65_to_84', 'rate': 1804.1, 'value': 163409}]",133507266.0,1414225.0,211.0,1377.0,7.0,112088.0,198.2,12.0,112229.0,198.5
nation,2021-04-26,England,E92000001,1752.0,3850494.0,6813.4,2095.0,3853010.0,65852.0,20286034.0,914148.0,112223320.0,1557.0,2160242.0,108.0,397498.0,"[{'age': '18_to_64', 'rate': 413.7, 'value': 140638}, {'age': '6_to_17', 'rate': 33.9, 'value': 2769}, {'age': '0_to_5', 'rate': 71.5, 'value': 2810}, {'age': '85+', 'rate': 5908.6, 'value': 83099}, {'age': '65_to_84', 'rate': 1804.6, 'value': 163453}]",134669596.0,981557.0,208.0,1393.0,3.0,112091.0,198.2,9.0,112238.0,198.5
nation,2021-04-27,England,E92000001,2410.0,3852904.0,6816.4,1693.0,3854703.0,80217.0,20366251.0,590203.0,112892765.0,1659.0,2161901.0,128.0,397626.0,"[{'age': '18_to_64', 'rate': 413.9, 'value': 140696}, {'age': '6_to_17', 'rate': 34.0, 'value': 2777}, {'age': '0_to_5', 'rate': 71.6, 'value': 2812}, {'age': '85+', 'rate': 5910.0, 'value': 83119}, {'age': '65_to_84', 'rate': 1805.0, 'value': 163493}]",135420917.0,672079.0,196.0,1310.0,16.0,112107.0,198.2,10.0,112248.0,198.5
nation,2021-04-28,England,E92000001,1829.0,3854733.0,6820.0,2018.0,3856721.0,82249.0,20448500.0,1199205.0,114146517.0,1738.0,2165145.0,89.0,397715.0,"[{'age': '18_to_64', 'rate': 414.0, 'value': 140741}, {'age': '6_to_17', 'rate': 34.0, 'value': 2779}, {'age': '0_to_5', 'rate': 71.6, 'value': 2814}, {'age': '85+', 'rate': 5910.7, 'value': 83129}, {'age': '65_to_84', 'rate': 1805.4, 'value': 163523}]",136760162.0,1283192.0,188.0,1278.0,27.0,112134.0,198.3,13.0,112261.0,198.5
nation,2021-04-29,England,E92000001,2103.0,3856836.0,6823.1,1763.0,3858484.0,70265.0,20528660.0,930832.0,115222874.0,1970.0,2167115.0,80.0,397795.0,"[{'age': '18_to_64', 'rate': 414.2, 'value': 140789}, {'age': '6_to_17', 'rate': 34.0, 'value': 2780}, {'age': '0_to_5', 'rate': 71.7, 'value': 2816}, {'age': '85+', 'rate': 5911.4, 'value': 83138}, {'age': '65_to_84', 'rate': 1805.6, 'value': 163543}]",137918649.0,1003067.0,178.0,1235.0,15.0,112149.0,198.3,11.0,112272.0,198.5
nation,2021-04-30,England,E92000001,2046.0,3858882.0,6825.6,1412.0,3859896.0,68227.0,20596887.0,540705.0,115844616.0,2082.0,2169197.0,82.0,397877.0,"[{'age': '18_to_64', 'rate': 414.3, 'value': 140828}, {'age': '6_to_17', 'rate': 34.1, 'value': 2782}, {'age': '0_to_5', 'rate': 71.8, 'value': 2820}, {'age': '85+', 'rate': 5912.3, 'value': 83151}, {'age': '65_to_84', 'rate': 1805.9, 'value': 163567}]",138610700.0,611014.0,170.0,1161.0,14.0,112163.0,198.3,8.0,112280.0,198.5
nation,2021-05-01,England,E92000001,1642.0,3860524.0,6827.6,1129.0,3861025.0,54994.0,20651881.0,394512.0,116273547.0,590.0,2169787.0,68.0,397945.0,"[{'age': '18_to_64', 'rate': 414.4, 'value': 140865}, {'age': '6_to_17', 'rate': 34.1, 'value': 2784}, {'age': '0_to_5', 'rate': 71.8, 'value': 2821}, {'age': '85+', 'rate': 5913.0, 'value': 83161}, {'age': '65_to_84', 'rate': 1806.1, 'value': 163585}]",139095215.0,450096.0,167.0,1071.0,6.0,112169.0,198.4,7.0,112287.0,198.6
nation,2021-05-02,England,E92000001,1377.0,3861901.0,6829.8,1215.0,3862240.0,55286.0,20707167.0,725412.0,117034187.0,545.0,2170332.0,92.0,398037.0,"[{'age': '18_to_64', 'rate': 414.5, 'value': 140913}, {'age': '6_to_17', 'rate': 34.1, 'value': 2787}, {'age': '0_to_5', 'rate': 71.9, 'value': 2823}, {'age': '85+', 'rate': 5914.1, 'value': 83177}, {'age': '65_to_84', 'rate': 1806.3, 'value': 163608}]",139911686.0,781243.0,172.0,1082.0,13.0,112182.0,198.4,10.0,112297.0,198.6
nation,2021-05-03,England,E92000001,1453.0,3863354.0,6832.8,1696.0,3863936.0,57938.0,20765105.0,974794.0,118152923.0,296.0,2170628.0,98.0,398135.0,"[{'age': '18_to_64', 'rate': 414.7, 'value': 140964}, {'age': '6_to_17', 'rate': 34.2, 'value': 2790}, {'age': '0_to_5', 'rate': 72.0, 'value': 2828}, {'age': '85+', 'rate': 5914.7, 'value': 83185}, {'age': '65_to_84', 'rate': 1806.6, 'value': 163638}]",141088656.0,1033028.0,168.0,1096.0,1.0,112183.0,198.4,8.0,112305.0,198.6
nation,2021-05-04,England,E92000001,1659.0,3865013.0,6836.4,2044.0,3865980.0,77477.0,20842582.0,733543.0,119021048.0,1494.0,2172122.0,76.0,398211.0,"[{'age': '18_to_64', 'rate': 414.8, 'value': 141003}, {'age': '6_to_17', 'rate': 34.2, 'value': 2794}, {'age': '0_to_5', 'rate': 72.1, 'value': 2832}, {'age': '85+', 'rate': 5915.3, 'value': 83194}, {'age': '65_to_84', 'rate': 1806.8, 'value': 163657}]",142035752.0,812514.0,162.0,1093.0,3.0,112186.0,198.4,9.0,112314.0,198.6
nation,2021-05-05,England,E92000001,1906.0,3866919.0,6840.0,2041.0,3868021.0,78446.0,20921028.0,1064100.0,120145050.0,2202.0,2175928.0,96.0,398307.0,"[{'age': '18_to_64', 'rate': 415.0, 'value': 141059}, {'age': '6_to_17', 'rate': 34.3, 'value': 2797}, {'age': '0_to_5', 'rate': 72.2, 'value': 2835}, {'age': '85+', 'rate': 5916.3, 'value': 83208}, {'age': '65_to_84', 'rate': 1807.1, 'value': 163676}]",143242006.0,1144748.0,161.0,1032.0,27.0,112213.0,198.4,12.0,112326.0,198.6
nation,2021-05-06,England,E92000001,2194.0,3869113.0,6843.2,1809.0,3869830.0,67717.0,21005408.0,937762.0,121216119.0,1675.0,2177603.0,88.0,398395.0,"[{'age': '18_to_64', 'rate': 415.1, 'value': 141114}, {'age': '6_to_17', 'rate': 34.3, 'value': 2799}, {'age': '0_to_5', 'rate': 72.2, 'value': 2837}, {'age': '85+', 'rate': 5917.0, 'value': 83217}, {'age': '65_to_84', 'rate': 1807.3, 'value': 163696}]",144399130.0,1007154.0,144.0,976.0,12.0,112225.0,198.5,7.0,112333.0,198.6
nation,2021-05-07,England,E92000001,2142.0,3871255.0,6845.9,1561.0,3871391.0,70721.0,21076129.0,575588.0,121842536.0,2114.0,2179717.0,77.0,398472.0,"[{'age': '18_to_64', 'rate': 415.2, 'value': 141152}, {'age': '6_to_17', 'rate': 34.3, 'value': 2800}, {'age': '0_to_5', 'rate': 72.2, 'value': 2838}, {'age': '85+', 'rate': 5917.9, 'value': 83230}, {'age': '65_to_84', 'rate': 1807.5, 'value': 163720}]",145098382.0,648423.0,145.0,973.0,13.0,112238.0,198.5,8.0,112341.0,198.7
nation,2021-05-08,England,E92000001,1742.0,3872997.0,6848.1,1204.0,3872595.0,67109.0,21143238.0,390476.0,122269257.0,1159.0,2180876.0,80.0,398552.0,"[{'age': '18_to_64', 'rate': 415.4, 'value': 141192}, {'age': '6_to_17', 'rate': 34.3, 'value': 2803}, {'age': '0_to_5', 'rate': 72.2, 'value': 2838}, {'age': '85+', 'rate': 5918.9, 'value': 83244}, {'age': '65_to_84', 'rate': 1807.8, 'value': 163743}]",145593371.0,458744.0,135.0,948.0,5.0,112243.0,198.5,8.0,112349.0,198.7
nation,2021-05-09,England,E92000001,1418.0,3874415.0,6851.3,1849.0,3874444.0,59748.0,21202986.0,1205318.0,123509647.0,358.0,2181234.0,76.0,398628.0,"[{'age': '18_to_64', 'rate': 415.5, 'value': 141231}, {'age': '6_to_17', 'rate': 34.3, 'value': 2803}, {'age': '0_to_5', 'rate': 72.3, 'value': 2839}, {'age': '85+', 'rate': 5919.7, 'value': 83255}, {'age': '65_to_84', 'rate': 1808.1, 'value': 163768}]",146893867.0,1265424.0,131.0,933.0,2.0,112245.0,198.5,8.0,112357.0,198.7
nation,2021-05-10,England,E92000001,2009.0,3876424.0,6855.2,2175.0,3876619.0,69450.0,21272436.0,846984.0,124519803.0,1788.0,2183022.0,76.0,398704.0,"[{'age': '18_to_64', 'rate': 415.6, 'value': 141270}, {'age': '6_to_17', 'rate': 34.4, 'value': 2806}, {'age': '0_to_5', 'rate': 72.4, 'value': 2845}, {'age': '85+', 'rate': 5920.1, 'value': 83261}, {'age': '65_to_84', 'rate': 1808.3, 'value': 163790}]",147975261.0,918222.0,135.0,944.0,0.0,112245.0,198.5,8.0,112365.0,198.7
nation,2021-05-11,England,E92000001,2117.0,3878541.0,6858.3,1747.0,3878366.0,82560.0,21354996.0,575437.0,125168600.0,1539.0,2184561.0,79.0,398783.0,"[{'age': '18_to_64', 'rate': 415.7, 'value': 141312}, {'age': '6_to_17', 'rate': 34.4, 'value': 2809}, {'age': '0_to_5', 'rate': 72.6, 'value': 2851}, {'age': '85+', 'rate': 5920.8, 'value': 83271}, {'age': '65_to_84', 'rate': 1808.5, 'value': 163808}]",148708157.0,659536.0,126.0,921.0,18.0,112263.0,198.5,13.0,112378.0,198.7
nation,2021-05-12,England,E92000001,1804.0,3880345.0,6861.4,1772.0,3880138.0,76045.0,21431041.0,1031328.0,126247350.0,2735.0,2188530.0,93.0,398876.0,"[{'age': '18_to_64', 'rate': 415.9, 'value': 141360}, {'age': '6_to_17', 'rate': 34.4, 'value': 2811}, {'age': '0_to_5', 'rate': 72.6, 'value': 2853}, {'age': '85+', 'rate': 5921.9, 'value': 83286}, {'age': '65_to_84', 'rate': 1808.8, 'value': 163834}]",149866921.0,1110108.0,123.0,907.0,11.0,112274.0,198.5,9.0,112387.0,198.7
nation,2021-05-13,England,E92000001,2229.0,3882574.0,6864.3,1656.0,3881794.0,68508.0,21516043.0,858017.0,124756919.0,1971.0,2190501.0,74.0,398950.0,"[{'age': '18_to_64', 'rate': 416.0, 'value': 141408}, {'age': '6_to_17', 'rate': 34.5, 'value': 2813}, {'age': '0_to_5', 'rate': 72.6, 'value': 2853}, {'age': '85+', 'rate': 5922.7, 'value': 83298}, {'age': '65_to_84', 'rate': 1808.9, 'value': 163846}]",148463463.0,928496.0,119.0,845.0,8.0,112282.0,198.6,4.0,112391.0,198.7
nation,2021-05-14,England,E92000001,1828.0,3884402.0,6866.9,1457.0,3883251.0,65479.0,21581522.0,556282.0,125394774.0,2233.0,2192734.0,72.0,399022.0,"[{'age': '18_to_64', 'rate': 416.1, 'value': 141447}, {'age': '6_to_17', 'rate': 34.5, 'value': 2816}, {'age': '0_to_5', 'rate': 72.6, 'value': 2854}, {'age': '85+', 'rate': 5923.3, 'value': 83306}, {'age': '65_to_84', 'rate': 1809.2, 'value': 163867}]",149169030.0,623994.0,115.0,818.0,15.0,112297.0,198.6,3.0,112394.0,198.8
nation,2021-05-15,England,E92000001,1614.0,3886016.0,6869.1,1260.0,3884511.0,65468.0,21646990.0,354009.0,125779199.0,503.0,2193237.0,70.0,399092.0,"[{'age': '18_to_64', 'rate': 416.2, 'value': 141490}, {'age': '6_to_17', 'rate': 34.5, 'value': 2817}, {'age': '0_to_5', 'rate': 72.7, 'value': 2855}, {'age': '85+', 'rate': 5923.6, 'value': 83310}, {'age': '65_to_84', 'rate': 1809.4, 'value': 163888}]",149619426.0,419980.0,115.0,810.0,7.0,112304.0,198.6,7.0,112401.0,198.8
nation,2021-05-16,England,E92000001,1471.0,3887487.0,6871.8,1521.0,3886032.0,56200.0,21703190.0,978921.0,126796100.0,90.0,2193327.0,59.0,399151.0,"[{'age': '18_to_64', 'rate': 416.3, 'value': 141525}, {'age': '6_to_17', 'rate': 34.5, 'value': 2820}, {'age': '0_to_5', 'rate': 72.7, 'value': 2855}, {'age': '85+', 'rate': 5924.1, 'value': 83317}, {'age': '65_to_84', 'rate': 1809.6, 'value': 163902}]",150692617.0,1035211.0,116.0,801.0,3.0,112307.0,198.6,6.0,112407.0,198.8
nation,2021-05-17,England,E92000001,1645.0,3889132.0,6875.8,2243.0,3888275.0,65350.0,21794510.0,861372.0,127879938.0,1391.0,2194718.0,74.0,399225.0,"[{'age': '18_to_64', 'rate': 416.5, 'value': 141571}, {'age': '6_to_17', 'rate': 34.6, 'value': 2822}, {'age': '0_to_5', 'rate': 72.8, 'value': 2859}, {'age': '85+', 'rate': 5924.9, 'value': 83328}, {'age': '65_to_84', 'rate': 1809.7, 'value': 163913}]",151869166.0,928113.0,117.0,798.0,3.0,112310.0,198.6,5.0,112412.0,198.8
nation,2021-05-18,England,E92000001,2008.0,3886364.0,6879.6,2141.0,3890416.0,81372.0,21875882.0,592338.0,128545002.0,1701.0,2196419.0,90.0,399315.0,"[{'age': '18_to_64', 'rate': 416.7, 'value': 141633}, {'age': '6_to_17', 'rate': 34.6, 'value': 2824}, {'age': '0_to_5', 'rate': 72.8, 'value': 2859}, {'age': '85+', 'rate': 5925.5, 'value': 83337}, {'age': '65_to_84', 'rate': 1809.9, 'value': 163930}]",152617303.0,675411.0,114.0,749.0,5.0,112315.0,198.6,3.0,112415.0,198.8
nation,2021-05-19,England,E92000001,2151.0,3887954.0,6883.4,2173.0,3892589.0,80410.0,21956292.0,1029131.0,129624177.0,1991.0,2199802.0,93.0,399408.0,"[{'age': '18_to_64', 'rate': 416.8, 'value': 141689}, {'age': '6_to_17', 'rate': 34.6, 'value': 2827}, {'age': '0_to_5', 'rate': 72.8, 'value': 2862}, {'age': '85+', 'rate': 5926.1, 'value': 83345}, {'age': '65_to_84', 'rate': 1810.1, 'value': 163953}]",153780271.0,1111532.0,113.0,757.0,3.0,112318.0,198.6,3.0,112418.0,198.8
nation,2021-05-20,England,E92000001,2307.0,3890081.0,6886.8,1914.0,3894503.0,66086.0,22048135.0,854163.0,130609385.0,2089.0,2201891.0,98.0,399506.0,"[{'age': '18_to_64', 'rate': 417.0, 'value': 141753}, {'age': '6_to_17', 'rate': 34.6, 'value': 2829}, {'age': '0_to_5', 'rate': 72.9, 'value': 2865}, {'age': '85+', 'rate': 5926.9, 'value': 83357}, {'age': '65_to_84', 'rate': 1810.3, 'value': 163970}]",154859411.0,922338.0,115.0,749.0,6.0,112324.0,198.6,5.0,112423.0,198.8
nation,2021-05-21,England,E92000001,2303.0,3892258.0,6890.0,1799.0,3896302.0,68603.0,22116738.0,589006.0,131270825.0,2380.0,2204271.0,85.0,399591.0,"[{'age': '18_to_64', 'rate': 417.2, 'value': 141803}, {'age': '6_to_17', 'rate': 34.7, 'value': 2833}, {'age': '0_to_5', 'rate': 73.0, 'value': 2869}, {'age': '85+', 'rate': 5927.6, 'value': 83366}, {'age': '65_to_84', 'rate': 1810.5, 'value': 163988}]",155591834.0,659989.0,117.0,766.0,6.0,112330.0,198.6,7.0,112430.0,198.8
nation,2021-05-22,England,E92000001,2242.0,3894329.0,6892.7,1536.0,3897838.0,65333.0,22182071.0,392603.0,131697360.0,417.0,2204688.0,75.0,399666.0,"[{'age': '18_to_64', 'rate': 417.3, 'value': 141849}, {'age': '6_to_17', 'rate': 34.8, 'value': 2839}, {'age': '0_to_5', 'rate': 73.1, 'value': 2871}, {'age': '85+', 'rate': 5928.1, 'value': 83374}, {'age': '65_to_84', 'rate': 1810.6, 'value': 164001}]",156084119.0,458353.0,113.0,730.0,6.0,112336.0,198.6,3.0,112433.0,198.8
nation,2021-05-23,England,E92000001,1734.0,3895920.0,6896.0,1842.0,3899680.0,56643.0,22238714.0,1056153.0,132790447.0,209.0,2204897.0,77.0,399743.0,"[{'age': '18_to_64', 'rate': 417.4, 'value': 141891}, {'age': '6_to_17', 'rate': 34.8, 'value': 2845}, {'age': '0_to_5', 'rate': 73.1, 'value': 2873}, {'age': '85+', 'rate': 5928.6, 'value': 83381}, {'age': '65_to_84', 'rate': 1810.9, 'value': 164021}]",157234058.0,1113005.0,111.0,756.0,3.0,112339.0,198.7,6.0,112439.0,198.8
nation,2021-05-24,England,E92000001,1972.0,3897815.0,6900.6,2618.0,3902298.0,73193.0,22311907.0,828484.0,133769126.0,1756.0,2206653.0,98.0,399841.0,"[{'age': '18_to_64', 'rate': 417.6, 'value': 141955}, {'age': '6_to_17', 'rate': 34.8, 'value': 2845}, {'age': '0_to_5', 'rate': 73.2, 'value': 2875}, {'age': '85+', 'rate': 5929.3, 'value': 83390}, {'age': '65_to_84', 'rate': 1811.1, 'value': 164044}]",158287686.0,903433.0,113.0,797.0,3.0,112342.0,198.7,8.0,112447.0,198.8
nation,2021-05-25,England,E92000001,2081.0,3899813.0,6905.4,2690.0,3904988.0,83955.0,22395862.0,596595.0,134437689.0,1856.0,2208509.0,88.0,399929.0,"[{'age': '18_to_64', 'rate': 417.8, 'value': 142014}, {'age': '6_to_17', 'rate': 34.9, 'value': 2846}, {'age': '0_to_5', 'rate': 73.2, 'value': 2877}, {'age': '85+', 'rate': 5929.9, 'value': 83399}, {'age': '65_to_84', 'rate': 1811.3, 'value': 164061}]",159042060.0,682406.0,117.0,765.0,13.0,112355.0,198.7,3.0,112450.0,198.9
nation,2021-05-26,England,E92000001,2540.0,3902160.0,6910.8,3068.0,3908056.0,78223.0,22474085.0,975565.0,135467021.0,1862.0,2211490.0,95.0,400024.0,"[{'age': '18_to_64', 'rate': 418.0, 'value': 142075}, {'age': '6_to_17', 'rate': 34.9, 'value': 2852}, {'age': '0_to_5', 'rate': 73.3, 'value': 2879}, {'age': '85+', 'rate': 5930.4, 'value': 83406}, {'age': '65_to_84', 'rate': 1811.5, 'value': 164080}]",160152596.0,1055650.0,115.0,745.0,8.0,112363.0,198.7,10.0,112460.0,198.9
nation,2021-05-27,England,E92000001,2936.0,3904934.0,6916.0,2963.0,3911019.0,64079.0,22559749.0,820563.0,136399429.0,1989.0,2213479.0,83.0,400107.0,"[{'age': '18_to_64', 'rate': 418.1, 'value': 142131}, {'age': '6_to_17', 'rate': 34.9, 'value': 2853}, {'age': '0_to_5', 'rate': 73.3, 'value': 2880}, {'age': '85+', 'rate': 5930.8, 'value': 83412}, {'age': '65_to_84', 'rate': 1811.7, 'value': 164099}]",161172657.0,886631.0,110.0,742.0,8.0,112371.0,198.7,7.0,112467.0,198.9
nation,2021-05-28,England,E92000001,3434.0,3908214.0,6921.0,2826.0,3913845.0,62102.0,22621851.0,547504.0,137010493.0,2105.0,2215584.0,92.0,400199.0,"[{'age': '18_to_64', 'rate': 418.3, 'value': 142197}, {'age': '6_to_17', 'rate': 35.0, 'value': 2854}, {'age': '0_to_5', 'rate': 73.4, 'value': 2884}, {'age': '85+', 'rate': 5931.2, 'value': 83417}, {'age': '65_to_84', 'rate': 1811.9, 'value': 164115}]",161847928.0,611711.0,116.0,743.0,8.0,112379.0,198.7,6.0,112473.0,198.9
nation,2021-05-29,England,E92000001,2747.0,3910803.0,6925.2,2392.0,3916237.0,53683.0,22675534.0,389050.0,137430479.0,524.0,2216108.0,69.0,400268.0,"[{'age': '18_to_64', 'rate': 418.4, 'value': 142239}, {'age': '6_to_17', 'rate': 35.0, 'value': 2856}, {'age': '0_to_5', 'rate': 73.5, 'value': 2887}, {'age': '85+', 'rate': 5931.6, 'value': 83423}, {'age': '65_to_84', 'rate': 1812.1, 'value': 164131}]",162322121.0,443257.0,112.0,748.0,6.0,112385.0,198.7,5.0,112478.0,198.9
nation,2021-05-30,England,E92000001,2621.0,3913295.0,6929.7,2532.0,3918769.0,53553.0,22729087.0,515341.0,137971711.0,260.0,2216368.0,80.0,400348.0,"[{'age': '18_to_64', 'rate': 418.6, 'value': 142284}, {'age': '6_to_17', 'rate': 35.0, 'value': 2859}, {'age': '0_to_5', 'rate': 73.7, 'value': 2894}, {'age': '85+', 'rate': 5931.9, 'value': 83427}, {'age': '65_to_84', 'rate': 1812.3, 'value': 164152}]",162917166.0,569154.0,115.0,755.0,6.0,112391.0,198.7,7.0,112485.0,198.9
nation,2021-05-31,England,E92000001,2854.0,3916049.0,6935.1,3064.0,3921833.0,51759.0,22780846.0,508152.0,138560352.0,217.0,2216585.0,98.0,400446.0,"[{'age': '18_to_64', 'rate': 418.7, 'value': 142336}, {'age': '6_to_17', 'rate': 35.0, 'value': 2860}, {'age': '0_to_5', 'rate': 73.8, 'value': 2898}, {'age': '85+', 'rate': 5932.6, 'value': 83436}, {'age': '65_to_84', 'rate': 1812.7, 'value': 164184}]",163557783.0,560128.0,110.0,773.0,0.0,112391.0,198.7,7.0,112492.0,198.9
nation,2021-06-01,England,E92000001,2539.0,3918522.0,6942.8,4334.0,3926167.0,69295.0,22850141.0,537077.0,139166806.0,1402.0,2217987.0,115.0,400561.0,"[{'age': '18_to_64', 'rate': 419.0, 'value': 142413}, {'age': '6_to_17', 'rate': 35.1, 'value': 2866}, {'age': '0_to_5', 'rate': 73.8, 'value': 2901}, {'age': '85+', 'rate': 5933.2, 'value': 83445}, {'age': '65_to_84', 'rate': 1812.9, 'value': 164204}]",164234934.0,607774.0,123.0,776.0,0.0,112391.0,198.7,3.0,112495.0,198.9
nation,2021-06-02,England,E92000001,3486.0,3921939.0,6951.5,4920.0,3931087.0,72127.0,22922268.0,710865.0,139926399.0,1856.0,2220572.0,101.0,400662.0,"[{'age': '18_to_64', 'rate': 419.1, 'value': 142479}, {'age': '6_to_17', 'rate': 35.2, 'value': 2870}, {'age': '0_to_5', 'rate': 73.9, 'value': 2904}, {'age': '85+', 'rate': 5933.7, 'value': 83452}, {'age': '65_to_84', 'rate': 1813.1, 'value': 164225}]",165069239.0,784848.0,116.0,801.0,11.0,112402.0,198.8,9.0,112504.0,198.9
nation,2021-06-03,England,E92000001,4310.0,3926154.0,6960.3,4974.0,3936061.0,62569.0,23005138.0,673338.0,140677098.0,2201.0,2222773.0,93.0,400755.0,"[{'age': '18_to_64', 'rate': 419.3, 'value': 142542}, {'age': '6_to_17', 'rate': 35.2, 'value': 2871}, {'age': '0_to_5', 'rate': 74.1, 'value': 2910}, {'age': '85+', 'rate': 5934.1, 'value': 83458}, {'age': '65_to_84', 'rate': 1813.3, 'value': 164242}]",165905009.0,738108.0,124.0,779.0,13.0,112415.0,198.8,10.0,112514.0,199.0
nation,2021-06-04,England,E92000001,5102.0,3931158.0,6968.7,4737.0,3940798.0,63005.0,23068143.0,538942.0,141269414.0,2386.0,2225159.0,96.0,400851.0,"[{'age': '18_to_64', 'rate': 419.5, 'value': 142610}, {'age': '6_to_17', 'rate': 35.2, 'value': 2872}, {'age': '0_to_5', 'rate': 74.2, 'value': 2914}, {'age': '85+', 'rate': 5934.5, 'value': 83464}, {'age': '65_to_84', 'rate': 1813.5, 'value': 164259}]",166562716.0,604333.0,119.0,805.0,9.0,112424.0,198.8,8.0,112522.0,199.0
nation,2021-06-05,England,E92000001,4810.0,3935854.0,6975.5,3861.0,3944659.0,64877.0,23133020.0,379429.0,141681368.0,595.0,2225754.0,96.0,400947.0,"[{'age': '18_to_64', 'rate': 419.7, 'value': 142666}, {'age': '6_to_17', 'rate': 35.2, 'value': 2876}, {'age': '0_to_5', 'rate': 74.3, 'value': 2918}, {'age': '85+', 'rate': 5935.0, 'value': 83471}, {'age': '65_to_84', 'rate': 1813.7, 'value': 164280}]",167040142.0,444901.0,124.0,782.0,12.0,112436.0,198.8,4.0,112526.0,199.0
nation,2021-06-06,England,E92000001,4405.0,3940141.0,6983.7,4612.0,3949271.0,58992.0,23192012.0,1127651.0,142844632.0,357.0,2226111.0,121.0,401068.0,"[{'age': '18_to_64', 'rate': 419.9, 'value': 142751}, {'age': '6_to_17', 'rate': 35.3, 'value': 2881}, {'age': '0_to_5', 'rate': 74.4, 'value': 2921}, {'age': '85+', 'rate': 5935.6, 'value': 83479}, {'age': '65_to_84', 'rate': 1813.9, 'value': 164300}]",168262755.0,1187000.0,131.0,807.0,4.0,112440.0,198.8,5.0,112531.0,199.0
nation,2021-06-07,England,E92000001,4913.0,3944955.0,6995.3,6595.0,3955866.0,68429.0,23260441.0,819458.0,143791092.0,1706.0,2227817.0,131.0,401199.0,"[{'age': '18_to_64', 'rate': 420.2, 'value': 142839}, {'age': '6_to_17', 'rate': 35.4, 'value': 2889}, {'age': '0_to_5', 'rate': 74.6, 'value': 2929}, {'age': '85+', 'rate': 5936.2, 'value': 83488}, {'age': '65_to_84', 'rate': 1814.1, 'value': 164318}]",169279350.0,889593.0,133.0,860.0,0.0,112440.0,198.8,4.0,112535.0,199.0
nation,2021-06-08,England,E92000001,5250.0,3950123.0,7006.7,6426.0,3962292.0,76364.0,23336805.0,574686.0,144431500.0,1729.0,2229546.0,147.0,401346.0,"[{'age': '18_to_64', 'rate': 420.5, 'value': 142924}, {'age': '6_to_17', 'rate': 35.5, 'value': 2897}, {'age': '0_to_5', 'rate': 74.8, 'value': 2937}, {'age': '85+', 'rate': 5937.2, 'value': 83501}, {'age': '65_to_84', 'rate': 1814.5, 'value': 164351}]",169997851.0,652779.0,140.0,879.0,13.0,112453.0,198.9,7.0,112542.0,199.0
nation,2021-06-09,England,E92000001,6201.0,3956096.0,7018.6,6719.0,3969011.0,76907.0,23413712.0,931372.0,145406280.0,1785.0,2231742.0,158.0,401504.0,"[{'age': '18_to_64', 'rate': 420.8, 'value': 143025}, {'age': '6_to_17', 'rate': 35.6, 'value': 2904}, {'age': '0_to_5', 'rate': 74.9, 'value': 2944}, {'age': '85+', 'rate': 5938.6, 'value': 83521}, {'age': '65_to_84', 'rate': 1814.8, 'value': 164374}]",171051734.0,1010064.0,141.0,876.0,5.0,112458.0,198.9,4.0,112546.0,199.0
nation,2021-06-10,England,E92000001,6436.0,3962371.0,7030.1,6528.0,3975539.0,66422.0,23515046.0,808442.0,146318172.0,1725.0,2233467.0,162.0,401666.0,"[{'age': '18_to_64', 'rate': 421.1, 'value': 143147}, {'age': '6_to_17', 'rate': 35.6, 'value': 2906}, {'age': '0_to_5', 'rate': 75.0, 'value': 2947}, {'age': '85+', 'rate': 5939.0, 'value': 83527}, {'age': '65_to_84', 'rate': 1815.1, 'value': 164403}]",172066685.0,876589.0,140.0,906.0,5.0,112463.0,198.9,9.0,112555.0,199.0
nation,2021-06-11,England,E92000001,6782.0,3968986.0,7041.3,6337.0,3981876.0,67219.0,23582265.0,612630.0,147007847.0,1562.0,2235029.0,144.0,401810.0,"[{'age': '18_to_64', 'rate': 421.4, 'value': 143241}, {'age': '6_to_17', 'rate': 35.6, 'value': 2908}, {'age': '0_to_5', 'rate': 75.1, 'value': 2950}, {'age': '85+', 'rate': 5940.0, 'value': 83541}, {'age': '65_to_84', 'rate': 1815.4, 'value': 164434}]",172825141.0,681411.0,146.0,884.0,16.0,112479.0,198.9,6.0,112561.0,199.0
