date,name,code,covidOccupiedMVBeds,cumAdmissions,cumAdmissionsByAge,cumCasesByPublishDate,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,cumPillarFourTestsByPublishDate,cumPillarOneTestsByPublishDate,cumPillarThreeTestsByPublishDate,cumPillarTwoTestsByPublishDate,cumTestsByPublishDate,femaleCases,hospitalCases,maleCases,newAdmissions,newCasesByPublishDate,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newDeaths28DaysByPublishDate,newPillarFourTestsByPublishDate,newPillarOneTestsByPublishDate,newPillarThreeTestsByPublishDate,newPillarTwoTestsByPublishDate,newTestsByPublishDate,plannedCapacityByPublishDate
2020-12-03,United Kingdom,K02000001,1261.0,228216.0,,1674134.0,1710721.0,2550.2,61686.0,92.0,60113.0,89.6,3957569.0,12780952.0,1866082.0,26207536.0,44812139.0,,15658.0,,1503.0,14879.0,15630.0,474.0,414.0,24822.0,87529.0,2916.0,277949.0,393216.0,703338.0
2020-12-04,United Kingdom,K02000001,1274.0,229648.0,,1690432.0,1726377.0,2573.6,62159.0,92.7,60617.0,90.4,3979983.0,12865771.0,1869475.0,26482099.0,45197328.0,,15727.0,,1432.0,16298.0,15656.0,473.0,504.0,22414.0,84819.0,3393.0,274488.0,385114.0,685132.0
2020-12-05,United Kingdom,K02000001,1247.0,231027.0,,1705971.0,1739110.0,2592.5,62554.0,93.3,61014.0,91.0,3999531.0,12943144.0,1870892.0,26740020.0,45553587.0,,15688.0,,1379.0,15539.0,12733.0,395.0,397.0,19548.0,77373.0,1417.0,257878.0,356216.0,683209.0
2020-12-06,United Kingdom,K02000001,1249.0,232498.0,,1723242.0,1752687.0,2612.8,62974.0,93.9,61245.0,91.3,4015405.0,13005379.0,1871227.0,26934742.0,45826753.0,,15960.0,,1471.0,17272.0,13577.0,420.0,231.0,15874.0,62236.0,335.0,194677.0,273122.0,677060.0
2020-12-07,United Kingdom,K02000001,1271.0,234160.0,,1737960.0,1774013.0,2644.6,63394.0,94.5,61434.0,91.6,4026071.0,13077001.0,1873301.0,27070864.0,46047237.0,,16415.0,,1662.0,14718.0,21326.0,420.0,189.0,10666.0,69258.0,2074.0,136057.0,218055.0,682816.0
2020-12-08,United Kingdom,K02000001,1272.0,235943.0,,1750241.0,1794796.0,2675.6,63829.0,95.2,62033.0,92.5,4039169.0,13165306.0,1875444.0,27264784.0,46344703.0,,16477.0,,1783.0,12282.0,20783.0,435.0,616.0,13098.0,88307.0,1990.0,193825.0,297220.0,680786.0
2020-12-09,United Kingdom,K02000001,1243.0,237700.0,,1766819.0,1816397.0,2707.8,64260.0,95.8,62566.0,93.3,4055715.0,13272436.0,1878697.0,27524151.0,46730999.0,,16331.0,,1757.0,16578.0,21601.0,431.0,533.0,16546.0,94192.0,2401.0,259307.0,372446.0,673286.0
2020-12-10,United Kingdom,K02000001,1267.0,239453.0,,1787783.0,1839001.0,2741.5,64708.0,96.5,63082.0,94.0,4084690.0,13362235.0,1881308.0,27813111.0,47141344.0,,16723.0,,1753.0,20964.0,22604.0,448.0,516.0,22900.0,89800.0,2611.0,288925.0,404236.0,658078.0
2020-12-11,United Kingdom,K02000001,1275.0,241141.0,,1809455.0,1863061.0,2777.3,65161.0,97.1,63506.0,94.7,4105501.0,13448661.0,1884204.0,28098589.0,47536955.0,,16885.0,,1688.0,21672.0,24060.0,453.0,424.0,20811.0,86426.0,2896.0,285377.0,395510.0,658263.0
2020-12-12,United Kingdom,K02000001,1243.0,242941.0,,1830956.0,1882415.0,2806.2,65598.0,97.8,64026.0,95.4,4124630.0,13523311.0,1885170.0,28363320.0,47896431.0,,16909.0,,1800.0,21502.0,19354.0,437.0,519.0,19129.0,74650.0,966.0,264712.0,359457.0,663936.0
2020-12-13,United Kingdom,K02000001,1281.0,244696.0,,1849403.0,1904400.0,2838.9,66016.0,98.4,64170.0,95.7,4139108.0,13590587.0,1885535.0,28593857.0,48209087.0,,17538.0,,1755.0,18447.0,21985.0,418.0,144.0,14478.0,67277.0,365.0,230518.0,312638.0,663466.0
2020-12-14,United Kingdom,K02000001,1288.0,246652.0,,1869666.0,1939102.0,2890.7,66495.0,99.1,64402.0,96.0,4150453.0,13664776.0,1887707.0,28785232.0,48488168.0,,18246.0,,1956.0,20263.0,34702.0,479.0,232.0,10234.0,74189.0,2172.0,191349.0,277944.0,673910.0
2020-12-15,United Kingdom,K02000001,1326.0,248610.0,,1888116.0,1972950.0,2941.1,66954.0,99.8,64908.0,96.8,4170116.0,13769912.0,1890528.0,28979694.0,48810250.0,,18216.0,,1958.0,18450.0,33848.0,459.0,506.0,13583.0,96381.0,2679.0,194396.0,307039.0,655064.0
2020-12-16,United Kingdom,K02000001,1340.0,250691.0,,1913277.0,2007857.0,2993.2,67387.0,100.5,65520.0,97.7,4186097.0,13863505.0,1894077.0,29235184.0,49178863.0,,18671.0,,2081.0,25161.0,34907.0,433.0,613.0,15981.0,93680.0,3549.0,255332.0,368542.0,670580.0
